bikeid,fdpre,fname,ftype,length_m,facility2008,facility2009,facility2010,facility2011,facility2012,facility2013
125994,SE,52ND,AVE,49.9425675262273,,,,,,
125949,SE,MILWAUKIE,AVE,49.0675290395581,,,,,,
125827,SE,HAROLD,ST,96.9071964100584,,,,,,
196990,SE,136TH,AVE,43.550450161894,,,,,,
125990,SE,68TH,AVE,52.0453105357947,,,,,,
131535,SW,LUCILLE,ST,112.194914461498,,,,,,
130935,SE,FLAVEL,DR,145.659114398001,,,,,,
150285,SW,48TH,AVE,133.206854399251,,,,,,
125890,SW,PENDLETON,ST,13.7320431775444,,,,,,
126150,SE,43RD,AVE,111.749626917035,,,,,,
150286,SW,PENDLETON,ST,100.590640500848,,,,,,
141436,SE,89TH,AVE,269.304054731099,,,,,,
902125914,SE,STEELE,ST,7.90706221538097,,,,,,
902196728,,,,34.5548127182445,,,,,,
125977,SE,66TH,AVE,54.7590459345927,,,,,,
126167,SE,88TH,AVE,124.273825205079,,,,,,
126026,SE,74TH,AVE,73.9258252702146,,,,,,
125888,SE,STEELE,ST,201.161839908705,,,,,,
125876,SE,STEELE,ST,43.7641797686433,,,,,,
195032,SW,BEAVERTON HILLSDALE,HWY,274.778189533004,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE
125939,SW,PENDLETON,CT,63.6408204971123,,,,,,
122200,SW,MT HOOD,LN,256.341394803466,,,,,,
151013,SW,ADRIAN,CT,59.115129779731,,,,,,
129809,SW,GARDEN HOME,RD,30.9827757792089,,,,,,
126011,SE,72ND,AVE,73.9526633338848,,,,,,
125869,SE,STEELE,ST,201.220645367247,,,,,,
191578,SW,CAPITOL,HWY,464.385455137995,,,,,,
194550,SW,ARNOLD,ST,76.9163151133138,,,,,,
131013,SW,TAYLORS FERRY,RD,96.6481840074137,,,,,,
131081,SW,54TH,AVE,54.8647492189482,,,,,,
128699,SE,43RD,AVE,76.3158233998267,,,,,,
193140,SE,64TH,AVE,77.3574842373362,,,,,,
125861,SE,STEELE,ST,76.2825228758926,,,,,,
125856,SE,STEELE,ST,116.399706732267,,,,,,
131618,SW,28TH,AVE,66.4804601047908,,,,,,
125853,SE,STEELE,ST,76.0014928627919,,,,,,
141075,SE,POWELL BLVD-DIVISION ST,RAMP,161.753800594625,,,,,,
131089,SW,ORCHID,ST,79.2283835737404,,,,,,
125850,SE,STEELE,ST,97.8686256992069,,,,,,
141692,SE,97TH,AVE,18.2590686561567,,,,,,
125845,SE,STEELE,ST,78.2572965180884,,,,,,
125954,SE,FOSTER,RD,103.769373855509,,,,,,
126018,SW,DOSCH,RD,75.848431160225,,,,,,
194252,SE,115TH,AVE,20.4786723349941,,,,,,
126009,SW,KANAN,DR,124.800452789947,,,,,,
190036,SE,CIRCLE,AVE,165.247994309339,,,,,,
197766,SE,CIRCLE,AVE,23.0223047203786,,,,,,
119651,SE,152ND,AVE,79.8579725328929,,,,,,
194332,SE,28TH,AVE,39.4085534331094,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE
126054,SW,41ST,AVE,100.591459862762,,,,,,
160033,N,COMMERCIAL,AVE,55.0754564892121,,,,,,
192986,,,,65.3740827917288,,,,,,
125821,SE,STEELE ST-INSLEY ST,ALY,201.096107137076,,,,,,
125819,SW,KANAN,DR,80.2810372644535,,,,,,
125911,SE,54TH,AVE,43.4196424423412,,,,,,
125809,SE,STEELE ST-INSLEY ST,ALY,201.095876351436,,,,,,
125862,SE,20TH,AVE,48.7179121279241,,,,,,
196531,,,,68.7417727851758,,,,,,
125825,SE,MITCHELL,ST,68.141527108185,,,,,,
125907,SE,52ND,AVE,43.1514696432054,,,,,,
129877,SE,16TH,AVE,79.248057533262,,,,,,
141693,SE,DUKE,ST,97.038650229865,,,,,,
127892,SE,TOLMAN,ST,75.5688404291149,,,,,,
126698,SE,54TH,AVE,48.8484192745329,,,,,,
125806,SE,STEELE ST-INSLEY ST,ALY,115.367414473084,,,,,,
142224,SW,SPRING GARDEN,ST,149.286119549626,,,,,,
142236,SW,CAPITOL,HWY,144.019412553942,,,,,,
193172,SE,RURAL,ST,61.1070745181773,,,,,,
198284,SE,113TH,AVE,150.959188711246,,,,,,
141382,SW,MENEFEE,DR,160.541159994389,,,,,,
182058,SE,INSLEY ST-HAROLD ST,ALY,37.8222071358036,,,,,,
125842,SE,FOSTER,RD,49.129709426354,,,,,,
122021,SE,POWELL,BLVD,20.2355616507022,,,,,,
130789,SE,74TH,AVE,199.400593042485,,,,,,
129991,SE,37TH,AVE,76.0287658461686,,,,,,
142809,SW,HAINES,ST,194.568021784635,,,,,,
103609,N,OLIN,AVE,44.6534142392427,,,,,,
131943,SW,VACUNA,ST,155.178716848032,,,,,,
103610,N,LOMBARD ST-VANDERBILT ST,ALY,152.398959776691,,,,,,
104638,NE,MEYER,ST,61.2368501896167,,,,,,
121782,SE,RHINE,ST,185.77073980709,,,,,,
121812,SE,KELLY,ST,154.470621025061,,,,,,
195171,NW,YEON,AVE,401.587378290046,,,,,,
133632,NE,WYGANT,ST,91.3687671676664,,,,,,
190498,SE,LEXINGTON,ST,122.36716876865,,,,,,
191276,SE,152ND,AVE,72.9187235225957,,,,,,
117987,SE,MADISON,ST,108.005180847092,,,,,,
126119,SE,HAROLD,CT,403.368192575163,,,,,,
125873,SE,INSLEY,ST,156.68939287677,,,,,,
125961,SW,CULLEN,BLVD,106.184676942682,,,,,,
114694,SE,ASH,ST,78.8387410112535,,,,,,
196130,,,,19.6421001001764,,,,,,
125938,SW,SHATTUCK,RD,88.1029253249553,,,,,,
125922,SW,52ND,AVE,64.4452854383759,,,,,,
125284,SE,60TH,AVE,227.257118690188,,,,,,
125831,SW,PENDLETON,ST,192.494423660372,,,,,,
170142,SE,MARIE,ST,63.5619504689628,,,,,,
141381,SW,MENEFEE,LN,110.518570867355,,,,,,
125835,SE,62ND,AVE,42.600454143739,,,,,,
198158,SE,RAYMOND,ST,34.5651981575499,,,,,,
125930,SW,53RD,AVE,75.2215415604501,,,,,,
198157,SE,RAYMOND,ST,37.8744847009199,,,,,,
125820,SE,60TH,AVE,43.4173294538014,,,,,,
121776,SE,FRANKLIN,ST,149.417916213265,,,,,,
125849,SE,72ND,AVE,51.6968615752264,,,,,,
902184705,SE,DIVISION ST-POWELL BLVD,RAMP,145.363238862569,,,,,,
131619,SW,MAPLECREST,DR,342.464283009332,,,,,,
125763,SE,STEELE,ST,199.659853675796,,,,,,
125958,SW,54TH,AVE,87.9805785364901,,,,,,
182468,SE,RAYMOND,ST,75.9178540264109,,,,,,
126220,SE,70TH,AVE,206.134502688283,,,,,,
125749,SE,MITCHELL,CT,157.307327159247,,,,,,
125808,SE,57TH,AVE,43.4162301800134,,,,,,
126210,SE,69TH,AVE,203.901166561964,,,,,,
125891,SE,67TH,AVE,72.5516008089584,,,,,,
125737,SE,MITCHELL,CT,101.780824813433,,,,,,
125666,SE,INSLEY,ST,97.1930428703556,,,,,,
181215,,,,43.2112907786468,,,,,,
170734,SE,RAYMOND,ST,35.8750857688992,,,,,,
125740,SE,MITCHELL,CT,67.5754528676562,,,,,,
181399,SE,126TH,PL,70.4462264457657,,,,,,
181402,SE,INSLEY,PL,66.1344621899832,,,,,,
142454,SW,TAYLORS FERRY,RD,81.1393241445283,,,,,,
125661,SE,INSLEY,ST,76.1884614590391,,,,,,
181450,SE,63RD,AVE,84.8868753844302,,,,,,
125879,SE,66TH,AVE,69.6702555058944,,,,,,
125739,SE,STEELE,ST,201.096451927836,,,,,,
121936,SW,TUNNELWOOD,ST,136.771408157382,,,,,,
182467,SE,RAYMOND,ST,244.982661532127,,,,,,
125746,SE,17TH,AVE,39.7649108364086,,,,,,
125643,SE,INSLEY,ST,73.1522155848292,,,,,,
197976,SE,RAYMOND,ST,28.6168905376989,,,,,,
710032,,,,101.70712625122,PTH-REMU,PTH-REMU,PTH-REMU,PTH-REMU,PTH-REMU,PTH-REMU
125868,SE,74TH,AVE,72.5064721838338,,,,,,
127324,SW,30TH,AVE,80.277435157416,,,,,,
128100,SE,DUKE,ST,29.720188377048,,,,,,
125720,SE,STEELE,ST,115.527112746371,,,,,,
126127,SE,82ND,AVE,186.893598418215,,,,,,
125986,SE,122ND,AVE,134.370268296427,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE
125710,SE,MITCHELL,CT,102.454154914117,,,,,,
121945,SE,143RD,AVE,65.5153158452124,,,,,,
141880,SW,CUSTER,DR,391.307207208821,,,,,,
122309,SW,BARBUR BLVD-NAITO PKWY,RAMP,190.537268256147,,,,,,
123966,SE,52ND,AVE,68.1905714938546,,,,,,
151896,SW,US VETERANS HOSPITAL,RD,150.197120251762,,,,,,
122079,SE,164TH,AVE,104.228522646113,,,,,,
122002,SE,161ST,AVE,84.0351049306481,,,,,,
125733,SE,MILWAUKIE,AVE,40.6743336612709,,,,,,
181829,SE,RAMONA,ST,24.2408242550078,,,,,,
125635,SE,INSLEY,ST,96.1358433164706,,,,,,
197975,SE,RAYMOND,ST,189.394771046182,,,,,,
126400,SE,120TH,AVE,311.683729676784,,,,,,
142092,SW,9TH,AVE,150.92160846742,,,,,,
129372,SE,11TH,AVE,79.2479424540331,,,,,,
127579,SE,CARLTON,ST,100.516624336322,,,,,,
192274,SE,ELLIS,ST,95.562111799645,,,,,,
198193,SE,118TH,AVE,84.4696040565793,,,,,,
125713,SE,RAYMOND,ST,154.350209817244,,,,,,
125712,SE,STEELE,ST,79.4455509603795,,,,,,
198169,SE,RAYMOND,ST,242.139230255632,,,,,,
125855,SE,80TH,AVE,76.072829197178,,,,,,
125988,SE,50TH,AVE,140.619111959582,,,,,,
126820,SE,122ND,AVE,81.9750636018004,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE
125700,SE,STEELE,ST,79.4983646819039,,,,,,
182013,SE,ROSS ISLAND BRG-MCLOUGHLIN BLVD,RAMP,153.105604006338,,,,,,
121737,SE,HAIG,ST,93.0451163116672,,,,,,
125695,SE,STEELE,ST,49.7242582938524,,,,,,
190440,SW,FLOWER,PL,161.362105690071,,,,,,
902125694,SE,STEELE,ST,21.8522831726833,,,,,,
182029,N,COLUMBIA BLVD FRONTAGE,RD,149.846205088195,,,,,,
182060,SW,19TH,AVE,12.3887403835604,,,,,,
125894,SW,PENDLETON,CT,139.199597424793,,,,,,
192596,,,,57.3783118532916,,,,,,
121788,SE,POWELL,BLVD,84.9220077115714,,,,,,
125768,SW,WESTWOOD,CT,89.203004248538,,,,,,
125792,SE,FOSTER,RD,111.747594423315,,,,,,
121969,SW,MT ADAMS,DR,104.473086336938,,,,,,
125690,SE,STEELE,ST,81.7908381073959,,,,,,
141379,SW,EDGEMONT,PL,73.1948460402035,,,,,,
125945,SW,18TH,DR,127.895347314336,,,,,,
150703,SW,DICKINSON,ST,9.0933562304677,,,,,,
902126182,SE,47TH,AVE,212.9698126396,,,,,,
125686,SE,STEELE,ST,80.0739784598279,,,,,,
125899,SE,104TH,AVE,98.5751509504849,,,,,,
115615,SE,OAK,ST,203.945895865797,,,,,,
125915,SE,46TH,AVE,109.164135746388,,,,,,
125679,SE,STEELE,ST,80.7734909637276,,,,,,
125672,SE,RAYMOND,ST,201.830857817125,,,,,,
125913,SE,45TH,AVE,109.127077218944,,,,,,
126001,SW,SUNSET,BLVD,227.247930482811,,,,,,
182426,SW,CANBY,ST,11.1831265635213,,,,,,
125889,SW,48TH,AVE,100.145969350682,,,,,,
125675,SW,FLOWER,CT,82.307161252726,,,,,,
195033,SW,BEAVERTON HILLSDALE,HWY,164.761413634254,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE
125656,SW,MARTHA,CT,58.5312133005291,,,,,,
121993,SE,160TH,AVE,90.6843380481061,,,,,,
121912,SE,18TH,AVE,79.755982938134,,,,,,
125668,SE,STEELE,ST,78.4876772024919,,,,,,
121847,SW,BEAVERTON,AVE,49.0120544816357,,,,,,
198932,,,,100.163953421511,,,,,,
130287,SW,35TH,AVE,111.560794848369,,,,,,
902122775,SE,MCLOUGHLIN,BLVD,177.675140016968,,,,,,
125762,SE,62ND,AVE,43.4196712812367,,,,,,
160824,N,CYPRUS,AVE,49.1139628724688,,,,,,
125650,SE,STEELE,ST,79.2623628419864,,,,,,
901122775,SE,MCLOUGHLIN,BLVD,110.011512164656,,,,,,
127788,SE,77TH,AVE,76.1440263638437,,,,,,
141388,SE,92ND,AVE,120.694364283846,,,,,,
182666,SE,HENDERSON,ST,47.8025371505236,,,,,,
193895,SE,SCHILLER,ST,66.8999733711169,,,,,,
124620,SE,FOSTER,RD,45.7615526557972,,,,,,
902340008,SE,JOHNSON CREEK,BLVD,96.1007440509587,,,,,,
141375,SE,MITCHELL,ST,117.073960602263,,,,,,
122177,SE,79TH,AVE,141.426367277362,,,,,,
125834,SE,41ST,AVE,95.407310850699,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE
125645,SE,STEELE,ST,81.519868314098,,,,,,
193118,SE,113TH,AVE,73.9671020155405,,,,,,
170961,SE,POWELL VIEW,CT,57.9010336760341,,,,,,
125738,SE,57TH,AVE,43.4199205020886,,,,,,
125637,SE,MITCHELL ST-STEELE ST,ALY,201.096293028349,,,,,,
182991,,,,84.1389493241936,,,,,,
122167,SE,78TH,AVE,139.949272791252,,,,,,
121718,SE,FRANKLIN,ST,76.3631215854424,,,,,,
125639,SE,STEELE,ST,82.6063754304972,,,,,,
116656,SE,44TH,AVE,79.247465593397,,,,,,
125802,SW,45TH,AVE,76.8233246838825,,,,,,
191667,SE,ANDEREGG,LOOP,26.797012979691,,,,,,
191668,SE,CREST,CT,77.1334159266226,,,,,,
125633,SE,STEELE,ST,79.2475935555208,,,,,,
183423,,,,119.981006671006,,,,,,
190439,SW,FLOWER,PL,101.611295038699,,,,,,
141391,SW,MACADAM,AVE,154.627754474694,,,,,,
192860,,,,71.9360296202772,,,,,,
141371,SW,SWEENEY,ST,22.425786965364,,,,,,
170404,SE,158TH,AVE,60.9640189043998,,,,,,
193741,SE,38TH,AVE,119.553356577265,,,,,,
125627,SE,STEELE,ST,78.4869800342607,,,,,,
125630,SE,MITCHELL ST-STEELE ST,ALY,201.096470503241,,,,,,
122313,SW,DOSCH,RD,213.124955933657,,,,,,
183470,,,,185.922527177487,,,,,,
125711,SE,52ND,AVE,41.494899551535,,,,,,
141055,SW,CORBETT,AVE,79.4291817520148,,,,,,
183507,,,,228.359118252873,,,,,,
121898,SE,16TH,AVE,79.248198439683,,,,,,
183681,SE,103RD,PL,192.900069591608,,,,,,
141386,SW,KELLY,AVE,144.602728634892,,,,,,
184139,SE,REEDWAY,PL,59.4030080536369,,,,,,
129070,SE,13TH,AVE,79.3566669004295,,,,,,
184011,SE,140TH,AVE,41.0011490659163,,,,,,
141369,SW,SWEENEY,ST,80.119144092747,,,,,,
125613,SE,STEELE,ST,122.140956857063,,,,,,
141384,SW,CORBETT,AVE,143.335589593982,,,,,,
125606,SE,STEELE,ST,74.9137254073894,,,,,,
125599,SE,STEELE,ST,47.2347816135469,,,,,,
125597,SE,STEELE,ST,43.4177485221159,,,,,,
125841,SE,78TH,AVE,112.817192760285,,,,,,
125611,SE,MITCHELL,ST,88.6621698820901,,,,,,
194333,,,,130.006625533212,,,,,,
125588,SE,STEELE,ST,49.1492402816997,,,,,,
125625,SW,45TH,AVE,23.7420520967829,,,,,,
125830,SW,56TH,AVE,114.429995343801,,,,,,
125687,SE,76TH,AVE,41.8174750054802,,,,,,
125602,SE,MITCHELL,ST,77.0263560153378,,,,,,
125778,SE,86TH,AVE,90.6381344208511,,,,,,
125595,SE,RAYMOND,CT,64.9521263651287,,,,,,
129008,SE,BYBEE,BLVD,150.491836665706,,,,,,
115712,SE,74TH,AVE,80.4860814208643,,,,,,
125590,SE,RAYMOND,CT,73.1509652094281,,,,,,
901125914,SE,STEELE,ST,172.487277362207,,,,,,
125696,SE,138TH,AVE,55.6149953517389,,,,,,
121634,SE,MILWAUKIE,AVE,75.3001392502612,,,,,,
184195,NW,FIRELANE 5,RD,129.575874543272,,,,,,
129959,SE,REX,ST,198.039661462815,,,,,,
101597,N,POLK,AVE,158.282954095431,,,,,,
127105,SE,38TH,AVE,77.9937983658124,,,,,,
901125540,SE,STEELE,ST,44.4128635404737,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE
125560,SE,STEELE,ST,188.898062569839,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE
181376,SE,72ND,AVE,41.6439181029804,,,,,,
198881,,,,64.8315794163022,,,,,,
127743,SE,HENRY,ST,69.9527269764605,,,,,,
125646,SW,SUNSET,BLVD,42.6689408750395,,,,,,
125681,SW,MARTHA,ST,190.513350830803,,,,,,
126038,SE,77TH,AVE,74.0289864895128,,,,,,
121700,SE,RHINE,ST,79.2487225158453,,,,,,
130285,SE,114TH,CT,100.421148599811,,,,,,
125586,SE,RAYMOND,CT,74.6753521925819,,,,,,
125604,SW,TARA,CT,42.2746437334781,,,,,,
125860,SE,65TH,AVE,133.591234557059,,,,,,
125707,SE,82ND,AVE,63.1820715780632,,,,,,
125581,SE,RAYMOND,CT,160.128321006733,,,,,,
125653,SE,62ND,AVE,43.2243796708532,,,,,,
125741,SE,70TH,AVE,77.9989522298199,,,,,,
125852,SE,64TH,AVE,132.79451408081,,,,,,
125571,SE,MITCHELL,ST,80.0454811605668,,,,,,
128955,SW,MILES,ST,41.2440160132222,,,,,,
194331,SE,28TH,AVE,121.186433763741,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE
902125540,SE,STEELE,ST,201.406611935499,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE
121707,SE,FRANKLIN,ST,76.2107488284996,,,,,,
193117,SE,113TH,AVE,37.1954147318875,,,,,,
125844,SE,63RD,AVE,133.539981646373,,,,,,
125564,SE,MITCHELL,ST,75.7569510037449,,,,,,
125636,SE,60TH,AVE,42.0924582954815,,,,,,
125569,SE,MITCHELL,ST,79.0079947824681,,,,,,
125562,SE,MITCHELL,ST,139.47061129987,,,,,,
109257,NE,BEECH,ST,79.2457460490071,,,,,,
126090,SE,26TH,AVE,266.449591314094,,,,,,
125522,SE,STEELE,ST,174.192437836318,,,,,,
125543,SE,MITCHELL,ST,49.0466416725886,,,,,,
125651,SE,19TH,AVE,84.2188422411409,,,,,,
106801,N,SUMNER,ST,127.324374995505,,,,,,
125756,SE,133RD,AVE,97.7073549932426,,,,,,
135273,N,FLINT,AVE,23.1554186462026,,,,,,
198175,,,,65.8351731553944,,,,,,
142681,SW,58TH,AVE,232.557339799788,,,,,,
125605,SE,35TH,AVE,35.1953431343792,,,,,,
125582,SE,FOSTER,RD,41.0256015927042,,,,,,
141175,SW,HAMILTON,ST,85.3632872076671,,,,,,
125620,SE,54TH,AVE,42.382332766991,,,,,,
125538,SE,MITCHELL,ST,201.096582918873,,,,,,
125531,SE,RAYMOND,CT,50.7619927852848,,,,,,
126590,SE,47TH,AVE,78.5551214373152,,,,,,
125615,SE,52ND,AVE,42.0980788587233,,,,,,
125532,SE,MITCHELL,ST,116.310536605921,,,,,,
125610,SE,79TH,AVE,40.607734218924,,,,,,
141374,SE,94TH,AVE,64.0056149192928,,,,,,
195895,SE,ANDEREGG,LOOP,81.7884831132496,,,,,,
125526,SW,MARTHA,ST,56.8859562049203,,,,,,
125755,SW,CULLEN,BLVD,124.092668572047,,,,,,
190981,SE,155TH,AVE,71.3916184925547,,,,,,
121905,SE,153RD,AVE,76.9552700378684,,,,,,
121681,SE,RHINE,ST,79.2497532546207,,,,,,
141380,SW,MENEFEE,DR,265.414316105958,,,,,,
901131630,SW,29TH,AVE,20.1660999976873,,,,,,
126945,SE,120TH,AVE,103.919060386556,,,,,,
902131630,SW,29TH,AVE,77.8750416586868,,,,,,
122147,SE,76TH,AVE,139.593364967966,,,,,,
183686,SW,10TH,AVE,57.9976383469674,,,,,,
121679,SE,RHINE,ST,73.1375963472947,,,,,,
125659,SW,DOSCH,RD,76.65700839972,,,,,,
127341,SE,MARTINS,ST,80.772388376713,,,,,,
121970,SE,9TH,AVE,108.710481131956,,,,,,
121978,SE,10TH,AVE,112.164282935628,,,,,,
901142348,SE,89TH,AVE,49.5207513892126,,,,,,
130985,SE,144TH,DR,34.4556294367043,,,,,,
902142348,SE,89TH,AVE,150.723934453265,,,,,,
125706,SE,122ND,AVE,94.5885076133626,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE
141372,SE,92ND,AVE,68.5303104504307,,,,,,
141361,SE,RAYMOND,ST,116.001778266752,,,,,,
125514,SE,LIEBE,ST,316.834343081318,,,,,,
125683,SW,42ND,AVE,83.6592160268213,,,,,,
125509,SW,MARTHA,ST,50.7724217506119,,,,,,
702337,,,,2.70709914442702,,,,,,
702068,,,,3.62202702516222,,,,,,
125671,SW,14TH,AVE,95.0043748700396,,,,,,
129740,SE,15TH,AVE,79.2478741892114,,,,,,
125670,SE,104TH,AVE,91.7159197855943,,,,,,
125592,SW,45TH,AVE,50.6574586066252,,,,,,
125638,SE,41ST,AVE,81.6613074847194,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE
125520,SW,WESTWOOD,DR,76.7374947219459,,,,,,
122139,SE,75TH,AVE,139.37173772261,,,,,,
125632,SE,40TH,AVE,79.7202228003561,,,,,,
197561,SE,TAGGART,CT,107.47104089931,,,,,,
125703,SE,73RD,AVE,111.555133534511,,,,,,
121691,SE,FRANKLIN,ST,77.7422539685352,,,,,,
125534,SE,FOSTER,RD,70.7093833743881,,,,,,
120679,SW,13TH,AVE,79.2477857177379,,,,,,
710604,,,,116.215559578277,PTH-REMU,PTH-REMU,PTH-REMU,PTH-REMU,PTH-REMU,PTH-REMU
125626,SE,CESAR E CHAVEZ,BLVD,79.7928169429915,,,,,,
125483,SE,MITCHELL,ST,12.7061360838234,,,,,,
125677,SW,59TH,CT,150.541526155533,,,,,,
121873,SE,14TH,AVE,79.2480135998395,,,,,,
121668,SE,RHINE,ST,79.2479076642199,,,,,,
191280,SE,BYBEE,DR,164.622028154199,,,,,,
125877,SE,88TH,AVE,189.417991448866,,,,,,
125477,SE,MITCHELL,ST,139.066371613269,,,,,,
104516,NE,HOLLAND,ST,83.946609513093,,,,,,
193047,SE,174TH,AVE,24.0843966721287,,,,,,
125499,SW,CAMERON,RD,224.623480083949,,,,,,
104858,NE,GABRESKI,ST,144.477539954754,,,,,,
125693,SE,50TH,AVE,110.660742924931,,,,,,
127388,SE,MARTINS,ST,100.227740461078,,,,,,
121902,SE,50TH,AVE,80.2041107916772,,,,,,
125871,SE,87TH,AVE,190.876295186869,,,,,BKE-BLVD,BKE-BLVD
710605,,,,4.92307649257626,PTH-REMU,PTH-REMU,PTH-REMU,PTH-REMU,PTH-REMU,PTH-REMU
125458,SW,CAMERON,RD,16.8989668775787,,,,,,
139317,SW,SUNSET HWY-CANYON RD,RAMP,88.1260235751243,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES
125689,SE,49TH,AVE,110.695862465446,,,,,,
125461,SE,MITCHELL,ST,76.2023642503958,,,,,,
121688,SE,HAIG,ST,97.3256143879325,,,,,,
122129,SE,74TH,AVE,138.936084516423,,,,,,
130014,SE,11TH,AVE,79.2477742289744,,,,,,
128395,SE,44TH,AVE,181.326209349551,,,,,,
125943,SE,62ND,AVE,44.2390810973226,,,,,,
125594,SE,86TH,CT,65.9178422046238,,,,,,
121683,SE,FRANKLIN,ST,98.5473718687935,,,,,,
125612,SE,36TH,PL,80.5619937265808,,,,,,
125452,SE,MITCHELL,ST,39.8667554014444,,,,,,
141366,SW,CORBETT,AVE,76.8197420059022,,,,,,
125685,SE,48TH,AVE,110.731129991992,,,,,,
150410,SW,DOVER,ST,205.246310246666,,,,,,
193891,SE,150TH,AVE,76.96329907803,,,,,,
121142,SW,SHERWOOD,PL,134.987924384247,,,,,,
121659,SE,RHINE,ST,87.318145117621,,,,,,
193184,SE,KNAPP,ST,41.9893989781103,,,,,,
125213,SE,RAYMOND,ST,36.4045171595551,,,,,,
122479,SE,175TH,PL,289.031729831508,,,,,,
121862,SE,13TH,AVE,79.2480248632743,,,,,,
121655,SE,RHINE,ST,79.2486071446408,,,,,,
121895,SE,49TH,AVE,78.5527835471176,,,,,,
121674,SE,HAIG,ST,95.2894503843486,,,,,,
186023,SW,CULLEN,BLVD,51.4805017401702,,,,,,
125678,SE,47TH,AVE,111.018211779638,,,,,,
125449,SE,MITCHELL,ST,77.9197807903174,,,,,,
121647,SE,13TH,AVE,79.2483133880318,,,,,,
121672,SE,FRANKLIN,ST,109.669892992582,,,,,,
102167,N,PENINSULAR,AVE,100.479241867665,,,,,,
195110,NW,BAILEY,ST,47.6480515148659,,,,,,
141363,SW,VIEW POINT,TER,74.3278972661124,,,,,,
125992,SE,100TH,AVE,255.672069717539,,,BKE-BLVD,BKE-BLVD,BKE-BLVD,BKE-BLVD
125480,SE,LIEBE,ST,199.293020188129,,,,,,
181008,SE,115TH,AVE,107.152123792182,,,,,,
901716506,,,,8.04262204558434,PTH-REMU,PTH-REMU,PTH-REMU,PTH-REMU,PTH-REMU,PTH-REMU
125443,SE,MITCHELL,ST,82.2965194474735,,,,,,
125667,SE,45TH,AVE,110.630245323002,,,,,,
121420,SE,131ST,AVE,48.8428868493902,,,,,,
125437,SE,MITCHELL,ST,79.24813004982,,,,,,
125536,SW,ALTA MIRA,CIR,69.0793181796187,,,,,,
125497,SW,WESTWOOD,DR,78.5190114822475,,,,,,
125579,SW,MARTHA,TER,132.331940648182,,,,,,
125662,SE,44TH,AVE,110.592782591643,,,,,,
125433,SE,MITCHELL,ST,79.2484378390443,,,,,,
105134,NE,CLAREMONT,AVE,97.1484522341793,,,,,,
129208,SE,144TH,AVE,144.961410885936,,,,,,
125704,SE,140TH,AVE,141.33146311844,,,,,,
125431,SE,MITCHELL,ST,79.2482221262154,,,,,,
193896,SE,SCHILLER,ST,36.2874247116817,,,,,,
190332,SW,CANBY,ST,135.062303252021,,,,,,
127927,SE,21ST,AVE,201.061339204749,,,,,,
130633,SW,DOLPH,ST,159.660903095374,,,,,,
150316,SW,BLACKSTONE,LN,43.1076600065547,,,,,,
125766,SW,53RD,AVE,152.600952202063,,,,,,
125435,SW,CAMERON,RD,99.5055658755988,,,,,,
141359,SW,MENEFEE,DR,42.7691254911989,,,,,,
122106,SE,71ST,AVE,137.613619582087,,,,,,
142369,SW,ALICE,ST,82.9607991796278,,,,,,
141914,SW,HOOD,AVE,66.1606766306231,,,,,,
141830,SW,4TH,AVE,119.197173348801,,,,,,
198142,SE,136TH,AVE,80.6502261532435,,,,,,
120177,SE,CLINTON,ST,75.8513805217571,,,,,,
130840,SE,83RD,AVE,135.817753111113,,,,,,
128096,SE,DUKE,ST,75.9221928370529,,,,,,
700352,,,,18.0710055627723,,,,,,
121664,SE,FRANKLIN,ST,107.260329187346,,,,,,
121875,SE,47TH,AVE,77.5220170185291,,,,,,
125691,SE,136TH,AVE,129.412063597915,,,,,,
125758,SW,54TH,AVE,154.422556059424,,,,,,
121662,SE,HAIG,ST,154.349782525392,,,,,,
121853,SE,MILWAUKIE,AVE,80.8526014131375,,,,,,
121648,SE,RHINE,ST,117.587261749658,,,,,,
116431,SE,YAMHILL,ST,73.1521552560118,,,,,,
125418,SE,MITCHELL,ST,82.299310626499,,,,,,
197114,,,,34.0706962535667,,,,,,
125561,SE,70TH,AVE,76.1941672345478,,,,,,
